ID dzialki	vertex_index	x	y
140903_4.0001.2308/19	1	21.640305018679367	51.14857958656074
140903_4.0001.2308/19	2	21.63993327426193	51.148993159568334
140903_4.0001.2308/19	3	21.63986513638023	51.149099248662
140903_4.0001.2308/19	4	21.640669479194898	51.149023649076135
140903_4.0001.2308/19	5	21.64093182613818	51.148998299796524
140903_4.0001.2308/19	6	21.64083757510922	51.148931844554795
140903_4.0001.2308/18	0	21.639493712687063	51.14836800770002
140903_4.0001.2308/18	1	21.639820182116477	51.14823587480942
140903_4.0001.2308/18	2	21.639676470363288	51.148137506817015
140903_4.0001.2308/18	3	21.63952467911501	51.14803360934218
140903_4.0001.2308/18	4	21.63946595611032	51.147993567610875
140903_4.0001.2308/18	5	21.639425842743382	51.147966009397074
140903_4.0001.2308/18	6	21.639493712687063	51.14836800770002
140903_4.0001.2308/17	0	21.63993327426193	51.148993159568334
140903_4.0001.2308/17	1	21.640305018679367	51.14857958656074
140903_4.0001.2308/17	2	21.640259437512107	51.14854945161492
140903_4.0001.2308/17	3	21.64023376255866	51.148532512131474
140903_4.0001.2308/17	4	21.640157314439577	51.1484820500702
140903_4.0001.2308/17	5	21.639827408602255	51.148841187170575
140903_4.0001.2308/17	6	21.639621192058485	51.149122157650105
140903_4.0001.2308/17	7	21.63986513638023	51.149099248662
140903_4.0001.2308/17	8	21.63993327426193	51.148993159568334
140903_4.0001.2308/16	0	21.639827408602255	51.148841187170575
140903_4.0001.2308/16	1	21.640157314439577	51.1484820500702
140903_4.0001.2308/16	2	21.64005865142565	51.14841678697869
140903_4.0001.2308/16	3	21.639828262293552	51.14824140409059
140903_4.0001.2308/16	4	21.639820182116477	51.14823587480942
140903_4.0001.2308/16	5	21.639493712687063	51.14836800770002
140903_4.0001.2308/16	6	21.639523444070537	51.148544039043934
140903_4.0001.2308/16	7	21.639621192058485	51.149122157650105
140903_4.0001.2308/16	8	21.639827408602255	51.148841187170575
140903_4.0001.2308/15	0	21.639493712687063	51.14836800770002
140903_4.0001.2308/15	1	21.639425842743382	51.147966009397074
140903_4.0001.2308/15	2	21.63921763277772	51.14782322577895
140903_4.0001.2308/15	3	21.639238874139927	51.14796415471886
140903_4.0001.2308/15	4	21.63930195534273	51.14838173110941
140903_4.0001.2308/15	5	21.639386950239473	51.14888530690858
140903_4.0001.2308/15	6	21.639523444070537	51.148544039043934
140903_4.0001.2308/15	7	21.639493712687063	51.14836800770002
140903_4.0001.2308/14	0	21.639725014734285	51.14998440044201
140903_4.0001.2308/14	1	21.639686907967082	51.14966790937908
140903_4.0001.2308/14	2	21.639666080771143	51.1494950656275
140903_4.0001.2308/14	3	21.639621192058485	51.149122157650105
140903_4.0001.2308/14	4	21.639454059183336	51.149335582858654
140903_4.0001.2308/14	5	21.639476558327694	51.1494950231807
140903_4.0001.2308/14	6	21.639493497627235	51.14963480692425
140903_4.0001.2308/14	7	21.639501573995545	51.14970209399416
140903_4.0001.2308/14	8	21.639514003624686	51.14980513540237
140903_4.0001.2308/14	9	21.639556320959727	51.15015747152323
140903_4.0001.2308/14	10	21.639609561645507	51.150565842242614
140903_4.0001.2308/14	11	21.63966104350086	51.150981324219465
140903_4.0001.2308/14	12	21.639663381183233	51.15099533502555
140903_4.0001.2308/14	13	21.639944858989054	51.15096754610439
140903_4.0001.2308/14	14	21.640215385005984	51.15094368192543
140903_4.0001.2308/14	15	21.640426080310768	51.15092401019477
140903_4.0001.2308/14	16	21.640599215829926	51.15090661137217
140903_4.0001.2308/14	17	21.6407850562438	51.15088806395562
140903_4.0001.2308/14	18	21.640956478928384	51.150870853776446
140903_4.0001.2308/14	19	21.641160159243164	51.15085041010839
140903_4.0001.2308/14	20	21.641356704550507	51.15083081426087
140903_4.0001.2308/14	21	21.641462753858715	51.150820074617855
140903_4.0001.2308/14	22	21.64157223072071	51.15080913628898
140903_4.0001.2308/14	23	21.64173423376185	51.15079296547756
140903_4.0001.2308/14	24	21.641904513611188	51.1507758500721
140903_4.0001.2308/14	25	21.642279616005965	51.15073828252868
140903_4.0001.2308/14	26	21.642375675426695	51.15072867564894
140903_4.0001.2308/14	27	21.642472589832874	51.150718884204444
140903_4.0001.2308/14	28	21.642666563937436	51.1506994800656
140903_4.0001.2308/14	29	21.642839554824377	51.15068207871746
140903_4.0001.2308/14	30	21.643041949663917	51.150661818622936
140903_4.0001.2308/14	31	21.643224933427238	51.150643552714136
140903_4.0001.2308/14	32	21.643171644861027	51.15060420212258
140903_4.0001.2308/14	33	21.64110037442989	51.15079599185699
140903_4.0001.2308/14	34	21.640954057562176	51.15080955878111
140903_4.0001.2308/14	35	21.640903097122628	51.15081433275735
140903_4.0001.2308/14	36	21.640717527958177	51.150831800138775
140903_4.0001.2308/14	37	21.640347908411208	51.15090421183938
140903_4.0001.2308/14	38	21.640184031580436	51.15091931224633
140903_4.0001.2308/14	39	21.640075462463482	51.15091325418806
140903_4.0001.2308/14	40	21.63997219998328	51.150887839610924
140903_4.0001.2308/14	41	21.639861935630176	51.150831539430676
140903_4.0001.2308/14	42	21.639782889114713	51.15075879743871
140903_4.0001.2308/14	43	21.63975298510276	51.150704844322966
140903_4.0001.2308/14	44	21.639757592091893	51.15068657047842
140903_4.0001.2308/14	45	21.639720973342893	51.15043641369895
140903_4.0001.2308/14	46	21.639774600448774	51.15039710604163
140903_4.0001.2308/14	47	21.639768454846866	51.15034545013543
140903_4.0001.2308/14	48	21.639725014734285	51.14998440044201
140903_4.0001.2308/13	0	21.639621192058485	51.149122157650105
140903_4.0001.2308/13	1	21.639523444070537	51.148544039043934
140903_4.0001.2308/13	2	21.639386950239473	51.14888530690858
140903_4.0001.2308/13	3	21.63940765961955	51.14900834962981
140903_4.0001.2308/13	4	21.639454059183336	51.149335582858654
140903_4.0001.2308/13	5	21.639621192058485	51.149122157650105
140903_4.0001.2307/32	0	21.642267582352943	51.14887258129553
140903_4.0001.2307/32	1	21.64207414938168	51.1472824143375
140903_4.0001.2307/32	2	21.641694359148474	51.14729942109019
140903_4.0001.2307/32	3	21.641694748492196	51.14733780406421
140903_4.0001.2307/32	4	21.641530264897522	51.147359741730504
140903_4.0001.2307/32	5	21.641391181219042	51.14750253837866
140903_4.0001.2307/32	6	21.641496953505033	51.14860640656432
140903_4.0001.2307/32	7	21.641528881064087	51.14894028071295
140903_4.0001.2307/32	8	21.64207359327539	51.14889036676799
140903_4.0001.2307/32	9	21.642267582352943	51.14887258129553
140903_4.0001.2307/31	0	21.641530264897522	51.147359741730504
140903_4.0001.2307/31	1	21.641694748492196	51.14733780406421
140903_4.0001.2307/31	2	21.641694359148474	51.14729942109019
140903_4.0001.2307/31	3	21.64137313054294	51.14731385813482
140903_4.0001.2307/31	4	21.641391181219042	51.14750253837866
140903_4.0001.2307/31	5	21.641530264897522	51.147359741730504
140903_4.0001.2307/30	0	21.641496953505033	51.14860640656432
140903_4.0001.2307/30	1	21.641391181219042	51.14750253837866
140903_4.0001.2307/30	2	21.641060451275933	51.14784226627754
140903_4.0001.2307/30	3	21.640840176993414	51.1480361180114
140903_4.0001.2307/30	4	21.640896555273148	51.14862911514003
140903_4.0001.2307/30	5	21.641496953505033	51.14860640656432
140903_4.0001.2307/29	0	21.641060451275933	51.14784226627754
140903_4.0001.2307/29	1	21.641391181219042	51.14750253837866
140903_4.0001.2307/29	2	21.64137313054294	51.14731385813482
140903_4.0001.2307/29	3	21.641353563098324	51.14731477448324
140903_4.0001.2307/29	4	21.640903505436707	51.147779121205886
140903_4.0001.2307/29	5	21.640822276226398	51.147847796461654
140903_4.0001.2307/29	6	21.640840176993414	51.1480361180114
140903_4.0001.2307/29	7	21.641060451275933	51.14784226627754
140903_4.0001.2307/26	0	21.640167822467795	51.14777460995974
140903_4.0001.2307/26	1	21.640601124251983	51.147348563170034
140903_4.0001.2307/26	2	21.64013263421508	51.1473695565066
140903_4.0001.2307/26	3	21.640167822467795	51.14777460995974
140903_4.0001.2307/25	0	21.640896555273148	51.14862911514003
140903_4.0001.2307/25	1	21.640840176993414	51.1480361180114
140903_4.0001.2307/25	2	21.64074091210661	51.14812350025447
140903_4.0001.2307/25	3	21.640369291728433	51.14851451040807
140903_4.0001.2307/25	4	21.640920643445	51.14888230682911
140903_4.0001.2307/25	5	21.640896555273148	51.14862911514003
140903_4.0001.2307/24	0	21.6407760949049	51.14736144856893
140903_4.0001.2307/24	1	21.6407740937009	51.14734078371262
140903_4.0001.2307/24	2	21.640601124251983	51.147348563170034
140903_4.0001.2307/24	3	21.640167822467795	51.14777460995974
140903_4.0001.2307/24	4	21.64018277763777	51.14794649697007
140903_4.0001.2307/24	5	21.6407760949049	51.14736144856893
140903_4.0001.2307/23	0	21.64074091210661	51.14812350025447
140903_4.0001.2307/23	1	21.640840176993414	51.1480361180114
140903_4.0001.2307/23	2	21.640822276226398	51.147847796461654
140903_4.0001.2307/23	3	21.640578588395638	51.14805391177891
140903_4.0001.2307/23	4	21.640223582131252	51.1484165136058
140903_4.0001.2307/23	5	21.640248838225958	51.14843417454318
140903_4.0001.2307/23	6	21.640369291728433	51.14851451040807
140903_4.0001.2307/23	7	21.64074091210661	51.14812350025447
140903_4.0001.2307/21	0	21.640167822467795	51.14777460995974
140903_4.0001.2307/21	1	21.64013263421508	51.1473695565066
140903_4.0001.2307/21	2	21.638798293578574	51.14742943996197
140903_4.0001.2307/21	3	21.63940545564968	51.147845571847085
140903_4.0001.2307/21	4	21.639549311314077	51.14794411917739
140903_4.0001.2307/21	5	21.639769111180946	51.148098075669445
140903_4.0001.2307/21	6	21.639860594840908	51.14804732402661
140903_4.0001.2307/21	7	21.640167822467795	51.14777460995974
140903_4.0001.2307/20	0	21.640037264443936	51.14808986654157
140903_4.0001.2307/20	1	21.64018277763777	51.14794649697007
140903_4.0001.2307/20	2	21.640167822467795	51.14777460995974
140903_4.0001.2307/20	3	21.639860594840908	51.14804732402661
140903_4.0001.2307/20	4	21.639769111180946	51.148098075669445
140903_4.0001.2307/20	5	21.63990231952771	51.148191377004736
140903_4.0001.2307/20	6	21.640037264443936	51.14808986654157
140903_4.0001.2307/18	0	21.64013263421508	51.1473695565066
140903_4.0001.2307/18	1	21.640601124251983	51.147348563170034
140903_4.0001.2307/18	2	21.640657223399685	51.14729198172563
140903_4.0001.2307/18	3	21.64053424519859	51.14729750957046
140903_4.0001.2307/18	4	21.64034884892529	51.14730580618094
140903_4.0001.2307/18	5	21.64015788282573	51.14731440266588
140903_4.0001.2307/18	6	21.63997305680865	51.1473226056645
140903_4.0001.2307/18	7	21.63978437712452	51.14733118902931
140903_4.0001.2307/18	8	21.639508138235897	51.1473434870637
140903_4.0001.2307/18	9	21.63922590193744	51.147356176801075
140903_4.0001.2307/18	10	21.638993513810156	51.147366615857365
140903_4.0001.2307/18	11	21.63876041102302	51.14737705835449
140903_4.0001.2307/18	12	21.638724274600555	51.14737869400996
140903_4.0001.2307/18	13	21.638798293578574	51.14742943996197
140903_4.0001.2307/18	14	21.64013263421508	51.1473695565066
140903_4.0001.2307/17	0	21.64207414938168	51.1472824143375
140903_4.0001.2307/17	1	21.64281658855845	51.14724912060023
140903_4.0001.2307/17	2	21.642999555912144	51.147240923324134
140903_4.0001.2307/17	3	21.64299580539825	51.14718700701521
140903_4.0001.2307/17	4	21.642797125703826	51.14719583000475
140903_4.0001.2307/17	5	21.642598875907453	51.14720474018971
140903_4.0001.2307/17	6	21.64223208505539	51.147221227798056
140903_4.0001.2307/17	7	21.64204426119983	51.14722963032136
140903_4.0001.2307/17	8	21.641945850085666	51.147234035952614
140903_4.0001.2307/17	9	21.641856009791162	51.147238124783996
140903_4.0001.2307/17	10	21.641760884315502	51.14724242233454
140903_4.0001.2307/17	11	21.641669614890198	51.14724651886394
140903_4.0001.2307/17	12	21.641694268154403	51.14729285926376
140903_4.0001.2307/17	13	21.641694359148474	51.14729942109019
140903_4.0001.2307/17	14	21.64207414938168	51.1472824143375
140903_4.0001.2307/16	0	21.64079851761942	51.14733966106541
140903_4.0001.2307/16	1	21.640856901826556	51.14728297711108
140903_4.0001.2307/16	2	21.640853045751005	51.14728317802816
140903_4.0001.2307/16	3	21.640731638362226	51.14728860757935
140903_4.0001.2307/16	4	21.640657223399685	51.14729198172563
140903_4.0001.2307/16	5	21.640601124251983	51.147348563170034
140903_4.0001.2307/16	6	21.6407740937009	51.14734078371262
140903_4.0001.2307/16	7	21.64079851761942	51.14733966106541
140903_4.0001.2307/15	0	21.641694268154403	51.14729285926376
140903_4.0001.2307/15	1	21.641669614890198	51.14724651886394
140903_4.0001.2307/15	2	21.64148421904091	51.14725481727266
140903_4.0001.2307/15	3	21.641416944694683	51.14725779316113
140903_4.0001.2307/15	4	21.641353563098324	51.14731477448324
140903_4.0001.2307/15	5	21.64137313054294	51.14731385813482
140903_4.0001.2307/15	6	21.641694359148474	51.14729942109019
140903_4.0001.2307/15	7	21.641694268154403	51.14729285926376
140903_4.0001.2304/13	0	21.637524196025396	51.16146698366344
140903_4.0001.2304/13	1	21.63780284170929	51.161394987341644
140903_4.0001.2304/13	2	21.638157130538378	51.16130343016139
140903_4.0001.2304/13	3	21.638391611420367	51.16124273039764
140903_4.0001.2304/13	4	21.63838502496421	51.161221281521364
140903_4.0001.2304/13	5	21.637837287256612	51.16136324651019
140903_4.0001.2304/13	6	21.63781891072541	51.16136802122967
140903_4.0001.2304/13	7	21.637463019738362	51.16145751853635
140903_4.0001.2304/13	8	21.637470580461233	51.1614770743663
140903_4.0001.2304/13	9	21.637482588389894	51.16150811247437
140903_4.0001.2304/13	10	21.637535020707272	51.161495151586365
140903_4.0001.2304/13	11	21.637524196025396	51.16146698366344
140903_4.0001.2304/12	0	21.63774391530295	51.16203598768696
140903_4.0001.2304/12	1	21.637578159266102	51.161606565614925
140903_4.0001.2304/12	2	21.637527647656704	51.16161367290269
140903_4.0001.2304/12	3	21.63752217946577	51.1616110957593
140903_4.0001.2304/12	4	21.637670176786223	51.16199683602992
140903_4.0001.2304/12	5	21.637697909621757	51.16206922981934
140903_4.0001.2304/12	6	21.637908396901526	51.162082555223854
140903_4.0001.2304/12	7	21.638089464748475	51.162035991113214
140903_4.0001.2304/12	8	21.638262838690835	51.16199135648821
140903_4.0001.2304/12	9	21.638443761623773	51.16194470272308
140903_4.0001.2304/12	10	21.638594054350953	51.16190585693635
140903_4.0001.2304/12	11	21.638583415548805	51.16187049652629
140903_4.0001.2304/12	12	21.63851133101353	51.161889048725804
140903_4.0001.2304/12	13	21.63815675002845	51.161980428767066
140903_4.0001.2304/12	14	21.637893912419518	51.162048204565075
140903_4.0001.2304/12	15	21.63774391530295	51.16203598768696
140903_4.0001.2304/11	0	21.637535020707272	51.161495151586365
140903_4.0001.2304/11	1	21.637482588389894	51.16150811247437
140903_4.0001.2304/11	2	21.63748555401666	51.16151582725198
140903_4.0001.2304/11	3	21.63752217946577	51.1616110957593
140903_4.0001.2304/11	4	21.637527647656704	51.16161367290269
140903_4.0001.2304/11	5	21.637578159266102	51.161606565614925
140903_4.0001.2304/11	6	21.637535020707272	51.161495151586365
140903_4.0001.2302/26	0	21.63726454243294	51.16070735039992
140903_4.0001.2302/26	1	21.637211131322143	51.160721844710785
140903_4.0001.2302/26	2	21.637402855023304	51.16127248363156
140903_4.0001.2302/26	3	21.63741878403971	51.16131833299741
140903_4.0001.2302/26	4	21.637477550227185	51.16131891171182
140903_4.0001.2302/26	5	21.63726454243294	51.16070735039992
140903_4.0001.2302/25	0	21.637477550227185	51.16131891171182
140903_4.0001.2302/25	1	21.63741878403971	51.16131833299741
140903_4.0001.2302/25	2	21.63743411401992	51.161362207942915
140903_4.0001.2302/25	3	21.637487525797628	51.16134771352944
140903_4.0001.2302/25	4	21.637477550227185	51.16131891171182
140903_4.0001.2302/24	0	21.637402855023304	51.16127248363156
140903_4.0001.2302/24	1	21.637211131322143	51.160721844710785
140903_4.0001.2302/24	2	21.6371382088795	51.16074174905413
140903_4.0001.2302/24	3	21.637312214364837	51.16124124467696
140903_4.0001.2302/24	4	21.637402855023304	51.16127248363156
140903_4.0001.2302/23	0	21.637402855023304	51.16127248363156
140903_4.0001.2302/23	1	21.637312214364837	51.16124124467696
140903_4.0001.2302/23	2	21.63734526416272	51.1613364428288
140903_4.0001.2302/23	3	21.63741878403971	51.16131833299741
140903_4.0001.2302/23	4	21.637402855023304	51.16127248363156
140903_4.0001.2302/22	0	21.63741878403971	51.16131833299741
140903_4.0001.2302/22	1	21.63734526416272	51.1613364428288
140903_4.0001.2302/22	2	21.637361189428606	51.16138202253843
140903_4.0001.2302/22	3	21.63743411401992	51.161362207942915
140903_4.0001.2302/22	4	21.63741878403971	51.16131833299741
140903_4.0001.2302/21	0	21.637422495775994	51.16066441911213
140903_4.0001.2302/21	1	21.63726454243294	51.16070735039992
140903_4.0001.2302/21	2	21.637477550227185	51.16131891171182
140903_4.0001.2302/21	3	21.63763833557267	51.16128423501475
140903_4.0001.2302/21	4	21.637422495775994	51.16066441911213
140903_4.0001.2302/20	0	21.63764548111261	51.16130478193824
140903_4.0001.2302/20	1	21.63763833557267	51.16128423501475
140903_4.0001.2302/20	2	21.637477550227185	51.16131891171182
140903_4.0001.2302/20	3	21.637487525797628	51.16134771352944
140903_4.0001.2302/20	4	21.63764548111261	51.16130478193824
140903_4.0001.2302/19	0	21.63772658002395	51.16058176665953
140903_4.0001.2302/19	1	21.637637421087113	51.160606074773604
140903_4.0001.2302/19	2	21.637444429746125	51.16065845643809
140903_4.0001.2302/19	3	21.637422495775994	51.16066441911213
140903_4.0001.2302/19	4	21.63763833557267	51.16128423501475
140903_4.0001.2302/19	5	21.637728800982092	51.16126126820249
140903_4.0001.2302/19	6	21.637740625590414	51.161279002877606
140903_4.0001.2302/19	7	21.63793860393182	51.16122524511831
140903_4.0001.2302/19	8	21.63772658002395	51.16058176665953
140903_4.0001.2302/18	0	21.637740625590414	51.161279002877606
140903_4.0001.2302/18	1	21.637728800982092	51.16126126820249
140903_4.0001.2302/18	2	21.63763833557267	51.16128423501475
140903_4.0001.2302/18	3	21.63764548111261	51.16130478193824
140903_4.0001.2302/18	4	21.637667416595853	51.161298909109966
140903_4.0001.2302/18	5	21.637740625590414	51.161279002877606
140903_4.0001.2301/9	0	21.637675009600464	51.16132080201208
140903_4.0001.2301/9	1	21.637667416595853	51.161298909109966
140903_4.0001.2301/9	2	21.63764548111261	51.16130478193824
140903_4.0001.2301/9	3	21.637487525797628	51.16134771352944
140903_4.0001.2301/9	4	21.63749526167886	51.161369605664284
140903_4.0001.2301/9	5	21.637675009600464	51.16132080201208
140903_4.0001.2301/8	0	21.638050456750793	51.16121888182344
140903_4.0001.2301/8	1	21.63824458714953	51.1611660434792
140903_4.0001.2301/8	2	21.638289024674005	51.161153934923014
140903_4.0001.2301/8	3	21.638281288454532	51.16113204284106
140903_4.0001.2301/8	4	21.63793860393182	51.16122524511831
140903_4.0001.2301/8	5	21.637740625590414	51.161279002877606
140903_4.0001.2301/8	6	21.637667416595853	51.161298909109966
140903_4.0001.2301/8	7	21.637675009600464	51.16132080201208
140903_4.0001.2301/8	8	21.637753915684208	51.16129933650653
140903_4.0001.2301/8	9	21.63786785924115	51.161268330855854
140903_4.0001.2301/8	10	21.637952606382324	51.16124539505088
140903_4.0001.2301/8	11	21.638050456750793	51.16121888182344
140903_4.0001.2301/21	0	21.6371382088795	51.16074174905413
140903_4.0001.2301/21	1	21.637211131322143	51.160721844710785
140903_4.0001.2301/21	2	21.637198630535835	51.160686134734306
140903_4.0001.2301/21	3	21.63707243870389	51.16072044265099
140903_4.0001.2301/21	4	21.637249423827818	51.161228731815186
140903_4.0001.2301/21	5	21.637312214364837	51.16124124467696
140903_4.0001.2301/21	6	21.6371382088795	51.16074174905413
140903_4.0001.2301/20	0	21.637312214364837	51.16124124467696
140903_4.0001.2301/20	1	21.637249423827818	51.161228731815186
140903_4.0001.2301/20	2	21.637291549106173	51.16134968030454
140903_4.0001.2301/20	3	21.63734526416272	51.1613364428288
140903_4.0001.2301/20	4	21.637312214364837	51.16124124467696
140903_4.0001.2301/19	0	21.63734526416272	51.1613364428288
140903_4.0001.2301/19	1	21.637291549106173	51.16134968030454
140903_4.0001.2301/19	2	21.637307777571266	51.16139651689439
140903_4.0001.2301/19	3	21.637361189428606	51.16138202253843
140903_4.0001.2301/19	4	21.63734526416272	51.1613364428288
140903_4.0001.2301/10	0	21.63749526167886	51.161369605664284
140903_4.0001.2301/10	1	21.637487525797628	51.16134771352944
140903_4.0001.2301/10	2	21.63743411401992	51.161362207942915
140903_4.0001.2301/10	3	21.637361189428606	51.16138202253843
140903_4.0001.2301/10	4	21.637307777571266	51.16139651689439
140903_4.0001.2301/10	5	21.637315371660897	51.16141849970794
140903_4.0001.2301/10	6	21.63749526167886	51.161369605664284
140903_4.0001.2300/22	0	21.637813668184805	51.16141290724048
140903_4.0001.2300/22	1	21.63754635788811	51.1614878982271
140903_4.0001.2300/22	2	21.637590431019753	51.161604880625376
140903_4.0001.2300/22	3	21.637578159266102	51.161606565614925
140903_4.0001.2300/22	4	21.63774391530295	51.16203598768696
140903_4.0001.2300/22	5	21.637893912419518	51.162048204565075
140903_4.0001.2300/22	6	21.63815675002845	51.161980428767066
140903_4.0001.2300/22	7	21.637813668184805	51.16141290724048
140903_4.0001.2300/21	0	21.63754635788811	51.1614878982271
140903_4.0001.2300/21	1	21.637813668184805	51.16141290724048
140903_4.0001.2300/21	2	21.63780284170929	51.161394987341644
140903_4.0001.2300/21	3	21.637524196025396	51.16146698366344
140903_4.0001.2300/21	4	21.637535020707272	51.161495151586365
140903_4.0001.2300/21	5	21.637578159266102	51.161606565614925
140903_4.0001.2300/21	6	21.637590431019753	51.161604880625376
140903_4.0001.2300/21	7	21.63754635788811	51.1614878982271
140903_4.0001.2300/2	0	21.63851133101353	51.161889048725804
140903_4.0001.2300/2	1	21.638157130538378	51.16130343016139
140903_4.0001.2300/2	2	21.63780284170929	51.161394987341644
140903_4.0001.2300/2	3	21.637813668184805	51.16141290724048
140903_4.0001.2300/2	4	21.63815675002845	51.161980428767066
140903_4.0001.2300/2	5	21.63851133101353	51.161889048725804
140903_4.0001.2299/3	0	21.64017058996299	51.17929074897604
140903_4.0001.2299/3	1	21.64054715487741	51.17893944822099
140903_4.0001.2299/3	2	21.64079882751466	51.178647711170214
140903_4.0001.2299/3	3	21.641072737498863	51.17831998384579
140903_4.0001.2299/3	4	21.64119714379167	51.17815371661244
140903_4.0001.2299/3	5	21.64145498925711	51.17770966314134
140903_4.0001.2299/3	6	21.641674784904986	51.17726536828536
140903_4.0001.2299/3	7	21.641792402011088	51.176981286034184
140903_4.0001.2299/3	8	21.641862690691923	51.176697912789926
140903_4.0001.2299/3	9	21.641943441696338	51.176261751446006
140903_4.0001.2299/3	10	21.641978803192533	51.1759555567606
140903_4.0001.2299/3	11	21.64197462200218	51.175458823034084
140903_4.0001.2299/3	12	21.641931962880495	51.17510559215277
140903_4.0001.2299/3	13	21.64070965710242	51.17511391066221
140903_4.0001.2299/3	14	21.639204082085023	51.17512421390821
140903_4.0001.2299/3	15	21.63852948909047	51.17520484736141
140903_4.0001.2299/3	16	21.63673170220488	51.17541951510713
140903_4.0001.2299/3	17	21.636720507591562	51.17543737512959
140903_4.0001.2299/3	18	21.63630191630145	51.176787439453086
140903_4.0001.2299/3	19	21.63598186092524	51.1778792391298
140903_4.0001.2299/3	20	21.635567320764974	51.179298227134694
140903_4.0001.2299/3	21	21.63518593975861	51.180634150681094
140903_4.0001.2299/3	22	21.63459827614869	51.18260440723029
140903_4.0001.2299/3	23	21.63577687565155	51.182617245956365
140903_4.0001.2299/3	24	21.635780220256745	51.182548458633555
140903_4.0001.2299/3	25	21.636205583316215	51.18249598536714
140903_4.0001.2299/3	26	21.636365404338253	51.18244819136044
140903_4.0001.2299/3	27	21.636487388990854	51.18237408415274
140903_4.0001.2299/3	28	21.636663494790007	51.182221024790366
140903_4.0001.2299/3	29	21.636997474708195	51.18182726765355
140903_4.0001.2299/3	30	21.637463555234334	51.18140914763542
140903_4.0001.2299/3	31	21.637783621397553	51.181158485881866
140903_4.0001.2299/3	32	21.638512770915927	51.18058952283466
140903_4.0001.2299/3	33	21.639378406067046	51.17993189265574
140903_4.0001.2299/3	34	21.64017058996299	51.17929074897604
140903_4.0001.2299/2	0	21.640264463214635	51.17949069974514
140903_4.0001.2299/2	1	21.640492639260138	51.179278199028104
140903_4.0001.2299/2	2	21.640794995559933	51.178969643959334
140903_4.0001.2299/2	3	21.641025813423028	51.17870049423904
140903_4.0001.2299/2	4	21.641216665853282	51.17844756429535
140903_4.0001.2299/2	5	21.64142049638444	51.17817154990752
140903_4.0001.2299/2	6	21.64167564742093	51.17774989442703
140903_4.0001.2299/2	7	21.64175437928263	51.1776006873344
140903_4.0001.2299/2	8	21.641887749656135	51.17729755086892
140903_4.0001.2299/2	9	21.6419923654261	51.17702477654995
140903_4.0001.2299/2	10	21.64208785605163	51.176743781917025
140903_4.0001.2299/2	11	21.642196453792327	51.17624310315104
140903_4.0001.2299/2	12	21.64222060150832	51.17606659771872
140903_4.0001.2299/2	13	21.64222537918444	51.17546346969999
140903_4.0001.2299/2	14	21.642198931004565	51.17510376741545
140903_4.0001.2299/2	15	21.641931962880495	51.17510559215277
140903_4.0001.2299/2	16	21.64197462200218	51.175458823034084
140903_4.0001.2299/2	17	21.641978803192533	51.1759555567606
140903_4.0001.2299/2	18	21.641943441696338	51.176261751446006
140903_4.0001.2299/2	19	21.641862690691923	51.176697912789926
140903_4.0001.2299/2	20	21.641792402011088	51.176981286034184
140903_4.0001.2299/2	21	21.641674784904986	51.17726536828536
140903_4.0001.2299/2	22	21.64145498925711	51.17770966314134
140903_4.0001.2299/2	23	21.64119714379167	51.17815371661244
140903_4.0001.2299/2	24	21.641072737498863	51.17831998384579
140903_4.0001.2299/2	25	21.64079882751466	51.178647711170214
140903_4.0001.2299/2	26	21.64054715487741	51.17893944822099
140903_4.0001.2299/2	27	21.64017058996299	51.17929074897604
140903_4.0001.2299/2	28	21.639378406067046	51.17993189265574
140903_4.0001.2299/2	29	21.638512770915927	51.18058952283466
140903_4.0001.2299/2	30	21.637783621397553	51.181158485881866
140903_4.0001.2299/2	31	21.637463555234334	51.18140914763542
140903_4.0001.2299/2	32	21.636997474708195	51.18182726765355
140903_4.0001.2299/2	33	21.636663494790007	51.182221024790366
140903_4.0001.2299/2	34	21.636487388990854	51.18237408415274
140903_4.0001.2299/2	35	21.636365404338253	51.18244819136044
140903_4.0001.2299/2	36	21.636205583316215	51.18249598536714
140903_4.0001.2299/2	37	21.635780220256745	51.182548458633555
140903_4.0001.2299/2	38	21.63577687565155	51.182617245956365
140903_4.0001.2299/2	39	21.636551926889798	51.18262561690991
140903_4.0001.2299/2	40	21.636625601012884	51.18255392985723
140903_4.0001.2299/2	41	21.636846201629748	51.18233949996891
140903_4.0001.2299/2	42	21.63690355546373	51.182297926272646
140903_4.0001.2299/2	43	21.63714670703979	51.18202835771381
140903_4.0001.2299/2	44	21.63749195939229	51.1816745407313
140903_4.0001.2299/2	45	21.637744312808806	51.18145040728386
140903_4.0001.2299/2	46	21.63813005799375	51.18113987649662
140903_4.0001.2299/2	47	21.639635888011814	51.18001768277561
140903_4.0001.2299/2	48	21.640264463214635	51.17949069974514
140903_4.0001.2299/1	0	21.64010415139587	51.18004937151783
140903_4.0001.2299/1	1	21.64136493464598	51.17928987104772
140903_4.0001.2299/1	2	21.641713758252475	51.17904254661253
140903_4.0001.2299/1	3	21.641849622048817	51.178898060197106
140903_4.0001.2299/1	4	21.64194002026004	51.178713460511084
140903_4.0001.2299/1	5	21.641983290125285	51.17850287020102
140903_4.0001.2299/1	6	21.64204183594092	51.178218302839056
140903_4.0001.2299/1	7	21.642133607237035	51.17777237240424
